date,time,volume,high,low,open,close
2017-11-07,01:59:58,76.69231668,8314000.0,8200000.0,8291000.0,8203000.0
2017-11-07,02:59:55,64.18626711,8256000.0,8156000.0,8225000.0,8222000.0
2017-11-07,03:59:56,64.44673281,8236000.0,8173000.0,8221000.0,8188000.0
2017-11-07,04:59:50,76.46718633,8188000.0,8102000.0,8188000.0,8107000.0
2017-11-07,05:59:59,62.71676416,8258000.0,8101000.0,8106000.0,8255000.0
2017-11-07,07:00:00,62.09459643,8255000.0,8181000.0,8255000.0,8211000.0
2017-11-07,07:59:58,91.64145892,8300000.0,8100000.0,8215000.0,8150000.0
2017-11-07,08:59:57,101.20248062,8156000.0,8030000.0,8149000.0,8060000.0
2017-11-07,09:59:53,106.07593329999999,8229000.0,8050000.0,8060000.0,8186000.0
2017-11-07,11:00:03,98.70763366,8250000.0,8179000.0,8186000.0,8213000.0
2017-11-07,12:00:00,86.04200225,8230000.0,8123000.0,8214000.0,8193000.0
2017-11-07,12:59:44,81.14461818,8227000.0,8185000.0,8193000.0,8221000.0
2017-11-07,13:59:56,85.40888909,8332000.0,8221000.0,8221000.0,8332000.0
2017-11-07,14:59:56,98.87050267,8340000.0,8245000.0,8333000.0,8257000.0
2017-11-07,15:59:57,76.80848403,8294000.0,8227000.0,8258000.0,8265000.0
2017-11-07,17:00:00,80.76655469,8295000.0,8257000.0,8265000.0,8288000.0
2017-11-07,17:59:56,69.2327774,8296000.0,8255000.0,8288000.0,8283000.0
2017-11-07,18:59:57,71.03052537,8413000.0,8232000.0,8283000.0,8239000.0
2017-11-07,19:59:57,76.34708532,8280000.0,8222000.0,8238000.0,8269000.0
2017-11-07,20:59:59,84.49199431,8293000.0,8247000.0,8269000.0,8288000.0
2017-11-07,21:59:59,79.32979323,8308000.0,8243000.0,8289000.0,8268000.0
2017-11-07,22:59:58,115.76997162,8283000.0,8061000.0,8268000.0,8200000.0
2017-11-07,23:59:53,101.11192562,8213000.0,8065000.0,8199000.0,8113000.0
2017-11-08,00:59:55,73.49856848,8169000.0,8073000.0,8104000.0,8167000.0
2017-11-08,01:59:41,65.38299578,8191000.0,8082000.0,8167000.0,8135000.0
2017-11-08,02:59:40,57.102905299999996,8170000.0,8113000.0,8134000.0,8161000.0
2017-11-08,03:59:39,53.18483691,8190000.0,8151000.0,8162000.0,8167000.0
2017-11-08,04:59:58,53.37924427,8191000.0,8113000.0,8168000.0,8190000.0
2017-11-08,05:59:40,50.15746277,8190000.0,8123000.0,8123000.0,8143000.0
2017-11-08,07:00:02,57.54122745,8170000.0,8135000.0,8144000.0,8159000.0
2017-11-08,07:59:54,65.03725302,8201000.0,8159000.0,8160000.0,8197000.0
2017-11-08,08:59:51,72.53271033,8247000.0,8196000.0,8197000.0,8243000.0
2017-11-08,09:59:50,85.80290699999999,8247000.0,8191000.0,8244000.0,8192000.0
2017-11-08,10:59:45,113.41143534,8314000.0,8191000.0,8193000.0,8304000.0
2017-11-08,11:59:55,78.74096425,8330000.0,8286000.0,8304000.0,8295000.0
2017-11-08,12:59:55,92.25028517,8390000.0,8294000.0,8294000.0,8354000.0
2017-11-08,13:59:45,68.53269449999999,8354000.0,8303000.0,8353000.0,8322000.0
2017-11-08,14:59:43,71.77395536,8348000.0,8312000.0,8318000.0,8346000.0
2017-11-08,16:00:01,70.32278952,8385000.0,8346000.0,8347000.0,8374000.0
2017-11-08,16:59:59,71.12433487,8384000.0,8340000.0,8374000.0,8368000.0
2017-11-08,17:59:43,61.81281607,8369000.0,8341000.0,8365000.0,8355000.0
2017-11-08,18:59:59,62.78813724,8361000.0,8305000.0,8356000.0,8334000.0
2017-11-08,19:59:57,73.93550004,8355000.0,8305000.0,8334000.0,8306000.0
2017-11-08,20:59:58,107.39859644,8391000.0,8306000.0,8308000.0,8375000.0
2017-11-08,21:59:55,89.79023197,8440000.0,8369000.0,8374000.0,8404000.0
2017-11-08,22:59:50,74.60563301,8416000.0,8368000.0,8404000.0,8391000.0
2017-11-08,23:59:48,76.0141969,8430000.0,8385000.0,8390000.0,8419000.0
2017-11-09,00:59:53,59.90857536,8428000.0,8395000.0,8418000.0,8410000.0
2017-11-09,01:59:40,57.41559621,8413000.0,8382000.0,8412000.0,8383000.0
2017-11-09,02:59:55,161.27864958,8630000.0,8383000.0,8383000.0,8599000.0
2017-11-09,03:59:59,234.60958546,8639000.0,8075000.0,8599000.0,8227000.0
2017-11-09,04:59:53,119.73176488,8290000.0,8150000.0,8228000.0,8150000.0
2017-11-09,05:59:55,137.15637803,8250000.0,8060000.0,8151000.0,8149000.0
2017-11-09,06:59:46,108.94724134,8247000.0,8149000.0,8150000.0,8197000.0
2017-11-09,07:59:46,101.52543571,8340000.0,8196000.0,8197000.0,8339000.0
2017-11-09,08:59:58,101.84278738,8349000.0,8255000.0,8331000.0,8339000.0
2017-11-09,09:59:55,159.71529581,8340000.0,8101000.0,8338000.0,8261000.0
2017-11-09,10:59:52,107.35906561,8305000.0,8210000.0,8260000.0,8305000.0
2017-11-09,11:59:55,93.21731035,8338000.0,8292000.0,8309000.0,8307000.0
2017-11-09,12:59:59,96.53847643,8328000.0,8301000.0,8302000.0,8313000.0
2017-11-09,13:59:57,90.28026345,8313000.0,8262000.0,8312000.0,8270000.0
2017-11-09,14:59:54,90.22415334,8307000.0,8265000.0,8270000.0,8295000.0
2017-11-09,15:59:58,91.49858139,8299000.0,8281000.0,8295000.0,8298000.0
2017-11-09,16:59:57,101.66583308,8321000.0,8272000.0,8298000.0,8306000.0
2017-11-09,17:59:51,171.42396416,8321000.0,8180000.0,8307000.0,8209000.0
2017-11-09,19:00:10,146.13525605,8250000.0,8151000.0,8209000.0,8236000.0
2017-11-09,19:59:47,117.43426575,8295000.0,8190000.0,8235000.0,8192000.0
2017-11-09,20:59:40,137.35443928,8194000.0,8105000.0,8192000.0,8122000.0
2017-11-09,21:59:51,197.16444793,8189000.0,8041000.0,8137000.0,8185000.0
2017-11-09,22:59:59,125.21834769,8185000.0,8100000.0,8184000.0,8105000.0
2017-11-09,23:59:53,105.42884709,8170000.0,8100000.0,8106000.0,8144000.0
2017-11-10,00:59:49,115.15271338,8152000.0,8090000.0,8152000.0,8100000.0
2017-11-10,01:59:55,98.24959792,8108000.0,8070000.0,8106000.0,8078000.0
2017-11-10,02:59:46,77.02755196,8090000.0,8073000.0,8077000.0,8086000.0
2017-11-10,03:59:54,64.12043991,8104000.0,8073000.0,8086000.0,8094000.0
2017-11-10,04:59:42,62.04596409,8100000.0,8073000.0,8095000.0,8086000.0
2017-11-10,05:59:54,66.35157193,8118000.0,8085000.0,8086000.0,8096000.0
2017-11-10,06:59:52,27.80037426,8129000.0,8076000.0,8096000.0,8087000.0
2017-11-10,07:59:15,77.53095101,8106000.0,8051000.0,8087000.0,8101000.0
2017-11-10,08:59:50,72.8713887,8148000.0,8068000.0,8089000.0,8148000.0
2017-11-10,09:59:57,100.77354661,8240000.0,8071000.0,8150000.0,8217000.0
2017-11-10,10:59:59,64.23637822,8220000.0,8130000.0,8215000.0,8155000.0
2017-11-10,11:59:59,79.42014874,8178000.0,8117000.0,8155000.0,8135000.0
2017-11-10,12:59:56,99.24858422,8165000.0,8131000.0,8136000.0,8138000.0
2017-11-10,13:59:58,97.29308612,8160000.0,8130000.0,8147000.0,8133000.0
2017-11-10,14:59:52,126.32524152,8150000.0,8100000.0,8134000.0,8113000.0
2017-11-10,15:59:54,118.20597606,8151000.0,8100000.0,8110000.0,8132000.0
2017-11-10,16:59:57,119.28374819,8150000.0,8110000.0,8133000.0,8119000.0
2017-11-10,18:00:00,101.77335834,8130000.0,8085000.0,8119000.0,8115000.0
2017-11-10,18:59:59,151.69085251,8120000.0,8000000.0,8115000.0,8009000.0
2017-11-10,19:59:58,133.91273716,8050000.0,7999000.0,8010000.0,8005000.0
2017-11-10,21:00:00,302.2361342,8004000.0,7700000.0,8004000.0,7834000.0
2017-11-10,21:59:55,364.41604778,7900000.0,7350000.0,7835000.0,7577000.0
2017-11-10,22:59:57,283.25011622,7806000.0,7536000.0,7631000.0,7806000.0
2017-11-10,23:59:54,152.17518682,7848000.0,7637000.0,7806000.0,7645000.0
2017-11-11,00:59:59,166.80493352,7976000.0,7632000.0,7645000.0,7878000.0
2017-11-11,01:59:59,126.00168186,7949000.0,7795000.0,7878000.0,7796000.0
2017-11-11,02:59:52,114.39957501,7860000.0,7562000.0,7797000.0,7697000.0
2017-11-11,03:59:57,118.8092494,7704000.0,7500000.0,7633000.0,7543000.0
2017-11-11,04:59:55,142.58786352,7671000.0,7452000.0,7540000.0,7508000.0
2017-11-11,05:59:50,160.42316281,7510000.0,7320000.0,7507000.0,7399000.0
2017-11-11,07:00:00,149.06707607,7701000.0,7350000.0,7398000.0,7498000.0
2017-11-11,08:00:00,181.34488151,7875000.0,7463000.0,7499000.0,7741000.0
2017-11-11,08:59:56,159.21607674,7751000.0,7480000.0,7732000.0,7541000.0
2017-11-11,09:59:56,165.92691341,7730000.0,7522000.0,7541000.0,7729000.0
2017-11-11,11:00:00,177.62140499,7894000.0,7700000.0,7730000.0,7894000.0
2017-11-11,11:59:59,147.55965939,7897000.0,7720000.0,7894000.0,7804000.0
2017-11-11,12:59:40,100.9891147,7812000.0,7730000.0,7809000.0,7755000.0
2017-11-11,13:59:50,95.36377347,7756000.0,7731000.0,7746000.0,7753000.0
2017-11-11,14:59:56,123.17188675,7785000.0,7700000.0,7752000.0,7730000.0
2017-11-11,15:59:54,105.32127253,7730000.0,7706000.0,7728000.0,7730000.0
2017-11-11,16:59:57,130.38019501,7775000.0,7600000.0,7730000.0,7601000.0
2017-11-11,17:59:50,102.19335012,7738000.0,7600000.0,7600000.0,7723000.0
2017-11-11,18:59:58,106.85363535,7724000.0,7650000.0,7723000.0,7653000.0
2017-11-11,19:59:49,111.40757581,7680000.0,7548000.0,7653000.0,7549000.0
2017-11-11,20:59:58,178.83479607,7585000.0,7400000.0,7549000.0,7400000.0
2017-11-11,21:59:57,285.85173399,7449000.0,7227000.0,7400000.0,7285000.0
2017-11-11,22:59:58,242.49179049,7499000.0,7100000.0,7283000.0,7499000.0
2017-11-11,23:59:59,182.25832818,7499000.0,7215000.0,7499000.0,7303000.0
2017-11-12,00:59:50,165.79250021,7337000.0,7150000.0,7302000.0,7183000.0
2017-11-12,01:59:59,162.33116823,7367000.0,7183000.0,7184000.0,7325000.0
2017-11-12,02:59:49,105.46470093,7324000.0,7170000.0,7324000.0,7201000.0
2017-11-12,03:59:45,136.51995405,7241000.0,7051000.0,7201000.0,7051000.0
2017-11-12,05:00:00,131.64054228,7239000.0,7009000.0,7050000.0,7194000.0
2017-11-12,05:59:59,95.79410017,7291000.0,7100000.0,7194000.0,7283000.0
2017-11-12,06:59:42,101.30718158,7370000.0,7259000.0,7284000.0,7362000.0
2017-11-12,07:59:56,120.49834375,7370000.0,7151000.0,7364000.0,7241000.0
2017-11-12,08:59:50,131.68338359,7332000.0,7144000.0,7225000.0,7231000.0
2017-11-12,10:00:01,161.51315806,7267000.0,7134000.0,7231000.0,7199000.0
2017-11-12,10:59:54,193.69128477,7229000.0,7085000.0,7198000.0,7100000.0
2017-11-12,11:59:55,270.13140472,7115000.0,7020000.0,7100000.0,7038000.0
2017-11-12,13:01:49,481.44065014,8250000.0,6696000.0,7036000.0,6843000.0
2017-11-12,13:59:59,405.23919317,7097000.0,6722000.0,6843000.0,6885000.0
2017-11-12,14:59:57,475.97977315,6886000.0,6500000.0,6885000.0,6690000.0
2017-11-12,16:00:03,737.1530837,6750000.0,6476000.0,6690000.0,6740000.0
2017-11-12,17:00:00,915.08219795,7461000.0,6600000.0,6750000.0,7248000.0
2017-11-12,18:00:00,789.02625479,7907000.0,7010000.0,7243000.0,7330000.0
2017-11-12,18:59:58,336.32776848,7513000.0,7059000.0,7400000.0,7376000.0
2017-11-12,19:59:58,361.29022018,7790000.0,7280000.0,7376000.0,7700000.0
2017-11-12,20:59:55,691.86075213,8017000.0,7435000.0,7720000.0,7624000.0
2017-11-12,21:59:58,311.8116502,7659000.0,7300000.0,7624000.0,7310000.0
2017-11-12,22:59:57,520.5930566000001,7400000.0,7105000.0,7300000.0,7314000.0
2017-11-12,23:59:56,283.61777306,7500000.0,7250000.0,7314000.0,7315000.0
2017-11-13,00:59:58,326.87513981,7651000.0,7313000.0,7315000.0,7417000.0
2017-11-13,01:59:57,155.5447091,7445000.0,7230000.0,7440000.0,7239000.0
2017-11-13,03:00:00,93.76013004,7267000.0,7141000.0,7239000.0,7157000.0
2017-11-13,03:59:46,69.35299622,7350000.0,7157000.0,7157000.0,7297000.0
2017-11-13,04:59:49,67.018337,7346000.0,7110000.0,7296000.0,7147000.0
2017-11-13,05:59:45,43.89289103,7300000.0,7110000.0,7160000.0,7143000.0
2017-11-13,07:00:00,96.75268496,7226000.0,7001000.0,7144000.0,7044000.0
2017-11-13,07:59:50,245.30464359999996,7050000.0,6841000.0,7044000.0,6860000.0
2017-11-13,08:59:56,221.76353695,7148000.0,6844000.0,6887000.0,7132000.0
2017-11-13,09:59:59,256.53653264,7280000.0,7101000.0,7132000.0,7278000.0
2017-11-13,10:59:55,389.19190729,7377000.0,6921000.0,7277000.0,7022000.0
2017-11-13,12:00:00,264.10531682,7176000.0,7021000.0,7021000.0,7104000.0
2017-11-13,12:59:57,281.15296967,7299000.0,7105000.0,7105000.0,7251000.0
2017-11-13,14:00:00,321.11662779,7300000.0,7141000.0,7251000.0,7298000.0
2017-11-13,14:59:59,646.21598204,7698000.0,7284000.0,7297000.0,7380000.0
2017-11-13,16:00:00,412.03123904,7464000.0,7350000.0,7380000.0,7400000.0
2017-11-13,16:59:59,361.28000094,7450000.0,7150000.0,7392000.0,7256000.0
2017-11-13,17:59:53,173.90014931,7350000.0,7217000.0,7256000.0,7311000.0
2017-11-13,18:59:50,172.4290549,7447000.0,7270000.0,7307000.0,7371000.0
2017-11-13,19:59:58,160.11741744,7473000.0,7361000.0,7374000.0,7470000.0
2017-11-13,20:59:56,359.60329699,7620000.0,7400000.0,7470000.0,7548000.0
2017-11-13,22:00:00,463.20583136,7773000.0,7530000.0,7548000.0,7735000.0
2017-11-13,22:59:59,901.79955991,7898000.0,7430000.0,7735000.0,7613000.0
2017-11-13,23:59:59,954.96075029,7654000.0,7371000.0,7639000.0,7477000.0
2017-11-14,00:59:56,473.31421856,7645000.0,7470000.0,7475000.0,7601000.0
2017-11-14,01:59:57,360.26792689999996,7630000.0,7385000.0,7598000.0,7431000.0
2017-11-14,02:59:58,267.51128587,7518000.0,7393000.0,7431000.0,7402000.0
2017-11-14,03:59:59,537.5669088,7451000.0,7200000.0,7395000.0,7207000.0
2017-11-14,04:59:53,370.31820956,7540000.0,7200000.0,7209000.0,7356000.0
2017-11-14,05:59:57,257.3213411,7475000.0,7300000.0,7355000.0,7388000.0
2017-11-14,06:59:58,317.49505869,7536000.0,7362000.0,7371000.0,7480000.0
2017-11-14,07:59:59,254.64142437,7492000.0,7422000.0,7479000.0,7478000.0
2017-11-14,09:00:00,319.37456227,7548000.0,7410000.0,7478000.0,7487000.0
2017-11-14,09:59:59,309.37034231,7640000.0,7451000.0,7471000.0,7640000.0
2017-11-14,10:59:55,390.14573871,7699000.0,7549000.0,7640000.0,7622000.0
2017-11-14,11:59:41,346.43264619999997,7645000.0,7553000.0,7622000.0,7585000.0
2017-11-14,13:00:00,360.50919869,7695000.0,7585000.0,7585000.0,7648000.0
2017-11-14,13:59:39,299.03855774,7659000.0,7520000.0,7650000.0,7615000.0
2017-11-14,14:59:57,364.41428519,7617000.0,7514000.0,7617000.0,7568000.0
2017-11-14,15:59:58,417.05032569,7600000.0,7549000.0,7565000.0,7585000.0
2017-11-14,16:59:58,411.06265243,7596000.0,7539000.0,7585000.0,7585000.0
2017-11-14,18:00:00,356.26034312,7592000.0,7485000.0,7584000.0,7499000.0
2017-11-14,19:00:00,221.12631229,7570000.0,7495000.0,7499000.0,7568000.0
2017-11-14,19:59:58,289.59260114,7568000.0,7490000.0,7568000.0,7513000.0
2017-11-14,21:00:00,338.58070972,7524000.0,7456000.0,7510000.0,7475000.0
2017-11-14,21:59:59,333.33601241,7510000.0,7440000.0,7475000.0,7498000.0
2017-11-14,22:59:58,224.40589641,7510000.0,7430000.0,7495000.0,7434000.0
2017-11-14,23:59:57,250.47623931,7520000.0,7431000.0,7434000.0,7506000.0
2017-11-15,00:59:51,234.83019451,7520000.0,7480000.0,7506000.0,7486000.0
2017-11-15,01:59:34,205.04426701,7500000.0,7451000.0,7493000.0,7488000.0
2017-11-15,02:59:54,166.19753667,7549000.0,7487000.0,7492000.0,7520000.0
2017-11-15,03:59:54,152.77578194,7543000.0,7488000.0,7520000.0,7535000.0
2017-11-15,04:59:26,177.10069197,7600000.0,7516000.0,7535000.0,7590000.0
2017-11-15,05:59:52,145.41560878,7601000.0,7560000.0,7590000.0,7571000.0
2017-11-15,07:00:00,131.26016372,7600000.0,7515000.0,7580000.0,7587000.0
2017-11-15,07:59:07,151.54489409,7598000.0,7561000.0,7587000.0,7582000.0
2017-11-15,08:59:51,224.28728243,7594000.0,7561000.0,7582000.0,7591000.0
2017-11-15,09:59:56,404.56485477,7700000.0,7560000.0,7592000.0,7650000.0
2017-11-15,10:59:55,280.72757211,7752000.0,7651000.0,7651000.0,7750000.0
2017-11-15,11:59:59,478.0769567,7936000.0,7699000.0,7753000.0,7848000.0
2017-11-15,12:59:58,374.85129189,7905000.0,7753000.0,7850000.0,7838000.0
2017-11-15,13:59:56,288.02802045,7835000.0,7720000.0,7835000.0,7784000.0
2017-11-15,14:59:59,267.85457219,7800000.0,7750000.0,7784000.0,7750000.0
2017-11-15,15:59:59,226.63063674,7780000.0,7711000.0,7767000.0,7780000.0
2017-11-15,16:59:58,339.57279113,7855000.0,7780000.0,7780000.0,7831000.0
2017-11-15,17:59:56,170.43732654,7846000.0,7806000.0,7830000.0,7843000.0
2017-11-15,18:59:59,265.39357151,7900000.0,7838000.0,7840000.0,7844000.0
2017-11-15,19:59:59,198.67827764,7877000.0,7800000.0,7844000.0,7874000.0
2017-11-15,21:00:01,407.03489549,8073000.0,7870000.0,7874000.0,8070000.0
2017-11-15,22:00:00,837.47942792,8199000.0,7950000.0,8070000.0,8189000.0
2017-11-15,22:59:58,489.86038266,8189000.0,8058000.0,8181000.0,8096000.0
2017-11-15,23:59:44,409.88403756,8199000.0,8070000.0,8095000.0,8184000.0
2017-11-16,00:59:58,467.66258763,8397000.0,8167000.0,8183000.0,8343000.0
2017-11-16,02:00:00,403.58553939999996,8387000.0,8116000.0,8349000.0,8229000.0
2017-11-16,02:59:57,163.75688872,8300000.0,8213000.0,8229000.0,8235000.0
2017-11-16,03:59:25,138.80993477,8239000.0,8124000.0,8235000.0,8150000.0
2017-11-16,05:00:00,159.84984797,8280000.0,8134000.0,8137000.0,8279000.0
2017-11-16,05:59:57,221.29871649,8360000.0,8276000.0,8276000.0,8316000.0
2017-11-16,06:59:44,142.40047125,8385000.0,8260000.0,8323000.0,8362000.0
2017-11-16,07:59:58,215.1222912,8393000.0,8190000.0,8362000.0,8286000.0
2017-11-16,09:00:00,213.73578898,8352000.0,8214000.0,8286000.0,8350000.0
2017-11-16,09:59:57,244.24184434,8360000.0,8232000.0,8350000.0,8261000.0
2017-11-16,10:59:59,247.85192618,8278000.0,8150000.0,8261000.0,8204000.0
2017-11-16,11:59:59,269.34449462,8267000.0,8204000.0,8204000.0,8249000.0
2017-11-16,12:59:59,198.07783273,8260000.0,8200000.0,8249000.0,8255000.0
2017-11-16,13:59:50,316.44210134,8275000.0,8200000.0,8257000.0,8225000.0
2017-11-16,14:59:58,229.58095416,8239000.0,8190000.0,8226000.0,8223000.0
2017-11-16,15:59:54,262.58309955,8340000.0,8216000.0,8222000.0,8325000.0
2017-11-16,16:59:59,422.20044137,8489000.0,8300000.0,8320000.0,8461000.0
2017-11-16,17:59:58,426.75905214,8469000.0,8405000.0,8460000.0,8466000.0
2017-11-16,18:59:57,378.5316962,8508000.0,8447000.0,8468000.0,8499000.0
2017-11-16,19:59:58,361.21068951,8544000.0,8440000.0,8499000.0,8451000.0
2017-11-16,21:00:02,424.43570389,8489000.0,8372000.0,8462000.0,8410000.0
2017-11-16,21:59:57,345.43442206,8475000.0,8390000.0,8410000.0,8417000.0
2017-11-16,23:00:01,672.79664256,8486000.0,8300000.0,8415000.0,8352000.0
2017-11-16,23:59:58,634.69129726,8429000.0,8305000.0,8352000.0,8410000.0
2017-11-17,01:00:00,334.0099355,8419000.0,8350000.0,8409000.0,8364000.0
2017-11-17,01:59:55,266.85661907,8390000.0,8322000.0,8367000.0,8345000.0
2017-11-17,02:59:55,273.42535288,8495000.0,8337000.0,8345000.0,8494000.0
2017-11-17,03:59:59,211.59171518,8550000.0,8400000.0,8494000.0,8549000.0
2017-11-17,04:59:45,175.25691539,8569000.0,8456000.0,8550000.0,8564000.0
2017-11-17,05:59:43,188.29022006,8564000.0,8420000.0,8564000.0,8533000.0
2017-11-17,06:59:57,260.82462093,8699000.0,8533000.0,8534000.0,8695000.0
2017-11-17,07:59:49,372.4646739,8750000.0,8500000.0,8695000.0,8659000.0
2017-11-17,08:59:59,368.21964489,8750000.0,8635000.0,8659000.0,8710000.0
2017-11-17,09:59:55,465.92914932,8898000.0,8705000.0,8710000.0,8802000.0
2017-11-17,10:59:56,423.16241342,8899000.0,8755000.0,8802000.0,8781000.0
2017-11-17,11:59:59,603.77100085,8790000.0,8646000.0,8783000.0,8781000.0
2017-11-17,13:00:00,325.51273821,8850000.0,8765000.0,8782000.0,8788000.0
2017-11-17,13:59:58,263.21315207,8799000.0,8739000.0,8788000.0,8770000.0
2017-11-17,15:00:00,282.11141868,8791000.0,8680000.0,8770000.0,8785000.0
2017-11-17,15:59:56,234.59083989,8789000.0,8704000.0,8788000.0,8745000.0
2017-11-17,16:59:59,897.46989896,8745000.0,8400000.0,8745000.0,8407000.0
2017-11-17,18:00:00,564.35711124,8650000.0,8402000.0,8407000.0,8595000.0
2017-11-17,18:59:59,300.75330245,8725000.0,8557000.0,8595000.0,8632000.0
2017-11-17,20:00:00,383.1348601,8780000.0,8604000.0,8630000.0,8751000.0
2017-11-17,20:59:59,410.43670709,8790000.0,8633000.0,8751000.0,8670000.0
2017-11-17,22:00:00,413.21056251,8749000.0,8570000.0,8670000.0,8587000.0
2017-11-17,22:59:52,336.95439833,8698000.0,8600000.0,8604000.0,8625000.0
2017-11-18,00:00:00,341.24655831,8739000.0,8624000.0,8625000.0,8712000.0
2017-11-18,00:59:59,285.07887503,8789000.0,8701000.0,8712000.0,8769000.0
2017-11-18,02:00:00,276.87377609,8769000.0,8651000.0,8769000.0,8666000.0
2017-11-18,02:59:58,226.20459124,8687000.0,8588000.0,8679000.0,8615000.0
2017-11-18,03:59:54,79.81912787,8670000.0,8568000.0,8614000.0,8653000.0
2017-11-18,04:59:59,214.22502921,8657000.0,8570000.0,8653000.0,8585000.0
2017-11-18,05:59:58,222.30666994,8642000.0,8500000.0,8586000.0,8578000.0
2017-11-18,06:59:58,296.69580119,8580000.0,8457000.0,8580000.0,8528000.0
2017-11-18,07:59:59,263.75974363,8643000.0,8528000.0,8528000.0,8612000.0
2017-11-18,09:00:00,368.82535313,8670000.0,8532000.0,8611000.0,8541000.0
2017-11-18,09:59:59,566.37327594,8542000.0,8403000.0,8542000.0,8481000.0
2017-11-18,10:59:59,514.56601959,8560000.0,8400000.0,8465000.0,8418000.0
2017-11-18,11:59:58,644.53043321,8498000.0,8356000.0,8418000.0,8377000.0
2017-11-18,12:59:49,660.06520533,8561000.0,8362000.0,8377000.0,8467000.0
2017-11-18,13:59:59,387.20282324,8635000.0,8421000.0,8467000.0,8604000.0
2017-11-18,14:59:59,270.34572016,8624000.0,8539000.0,8600000.0,8558000.0
2017-11-18,15:59:58,322.36940681,8559000.0,8460000.0,8558000.0,8464000.0
2017-11-18,17:00:02,312.32587095,8580000.0,8465000.0,8465000.0,8577000.0
2017-11-18,17:59:59,343.79698363,8645000.0,8552000.0,8578000.0,8590000.0
2017-11-18,18:59:39,327.40647221,8644000.0,8571000.0,8600000.0,8628000.0
2017-11-18,19:59:59,313.3166248,8632000.0,8550000.0,8628000.0,8605000.0
2017-11-18,21:00:00,311.29943104,8615000.0,8521000.0,8607000.0,8582000.0
2017-11-18,22:00:00,241.72189028,8600000.0,8530000.0,8575000.0,8546000.0
2017-11-18,23:00:01,463.91092273,8592000.0,8492000.0,8548000.0,8517000.0
2017-11-19,00:00:00,521.11557969,8546000.0,8470000.0,8517000.0,8546000.0
2017-11-19,01:00:09,239.91862119,8549000.0,8476000.0,8549000.0,8488000.0
2017-11-19,01:59:58,284.77066172,8514000.0,8468000.0,8489000.0,8480000.0
2017-11-19,02:59:56,321.1856994,8595000.0,8470000.0,8489000.0,8580000.0
2017-11-19,03:59:56,243.54269493,8610000.0,8540000.0,8580000.0,8568000.0
2017-11-19,04:59:34,184.82543787,8586000.0,8541000.0,8568000.0,8559000.0
2017-11-19,05:59:44,159.55547852,8579000.0,8540000.0,8559000.0,8541000.0
2017-11-19,06:59:52,270.35128760000003,8692000.0,8541000.0,8563000.0,8654000.0
2017-11-19,07:59:56,240.15546426,8699000.0,8556000.0,8663000.0,8587000.0
2017-11-19,09:00:00,214.57957889,8624000.0,8571000.0,8587000.0,8618000.0
2017-11-19,09:59:58,331.57745682,8669000.0,8586000.0,8618000.0,8650000.0
2017-11-19,10:59:57,300.18012431,8660000.0,8600000.0,8649000.0,8658000.0
2017-11-19,11:59:59,253.84189066,8663000.0,8602000.0,8657000.0,8618000.0
2017-11-19,12:59:59,204.25017194,8635000.0,8600000.0,8618000.0,8609000.0
2017-11-19,14:00:00,183.82927809,8624000.0,8578000.0,8603000.0,8608000.0
2017-11-19,14:59:50,199.73745771,8608000.0,8562000.0,8600000.0,8576000.0
2017-11-19,15:59:54,266.03361156,8598000.0,8560000.0,8573000.0,8565000.0
2017-11-19,17:00:00,405.36930019,8580000.0,8510000.0,8565000.0,8551000.0
2017-11-19,18:00:00,333.81386182,8594000.0,8515000.0,8551000.0,8530000.0
2017-11-19,18:59:58,210.5570365,8594000.0,8530000.0,8532000.0,8565000.0
2017-11-19,19:59:58,172.03364784,8570000.0,8515000.0,8566000.0,8543000.0
2017-11-19,21:00:00,390.88060022,8570000.0,8500000.0,8542000.0,8511000.0
2017-11-19,22:00:00,360.26260489,8525000.0,8495000.0,8511000.0,8510000.0
2017-11-19,22:59:59,382.81493835,8567000.0,8496000.0,8510000.0,8562000.0
2017-11-19,23:59:45,394.08231761,8598000.0,8524000.0,8560000.0,8548000.0
2017-11-20,00:59:53,293.31402507,8553000.0,8514000.0,8548000.0,8515000.0
2017-11-20,01:59:54,305.82077753,8538000.0,8500000.0,8515000.0,8526000.0
2017-11-20,02:59:57,220.30169536,8698000.0,8515000.0,8535000.0,8675000.0
2017-11-20,03:59:55,273.10995878,8800000.0,8628000.0,8675000.0,8723000.0
2017-11-20,04:30:28,37.12429976,8746000.0,8501000.0,8715000.0,8716000.0
2017-11-20,05:59:40,131.83102418,8888000.0,8671000.0,8801000.0,8824000.0
2017-11-20,06:59:58,116.80133075,8827000.0,8700000.0,8798000.0,8719000.0
2017-11-20,08:00:00,141.3864811,8751000.0,8631000.0,8719000.0,8741000.0
2017-11-20,09:00:00,109.22071657,8775000.0,8670000.0,8741000.0,8770000.0
2017-11-20,09:59:57,137.15553363,8780000.0,8698000.0,8770000.0,8730000.0
2017-11-20,10:59:53,242.99032519,8767000.0,8700000.0,8744000.0,8726000.0
2017-11-20,12:00:00,338.62478865,8735000.0,8655000.0,8727000.0,8700000.0
2017-11-20,12:59:57,391.17227024,8724000.0,8670000.0,8700000.0,8688000.0
